Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
18454_00004,2661,12.5664,5,36,75,40,192.575,148.875,185.925,1.99925,3005.04,18881.2,9440.6,99.9896,160.759,8,0.903289,34.4667,1,52.9937,59.2271,1.06503
18454_00009,1536,12.5664,3,22,45,24,132.2,164.275,190.575,1.9987,2281.78,14336.8,7168.42,99.97,269.355,7,0.859203,33.1111,1,80.968,77.8925,1.08485
18454_00010,2049,12.5664,4,26,54,29,179.8,183.35,190.65,1.99902,2603.77,16360.0,8180.0,99.9814,301.984,7,0.871181,36.9259,1,53.4798,66.8246,1.07952
18454_00011,2128,12.5664,6,20,44,25,197.675,127.15,190.675,1.99906,2551.61,16032.3,8016.13,99.9804,534.427,8,0.85764,47.3409,1,74.8744,70.1203,1.08909
18454_00014,2847,12.5664,7,42,89,48,189.675,189.4,175.25,1.9993,3491.1,21935.2,10967.6,99.9237,331.775,7,0.88481,30.9775,1,57.3995,60.686,1.06973
18454_00015,2680,12.5664,4,31,64,34,189.1,186.625,187.074,1.99925,3061.46,19235.7,9617.86,99.9817,438.001,7,0.86812,40.8594,1,58.8771,75.1875,1.08804
18454_00016,1932,12.5664,7,20,45,26,190.45,158.975,183.875,1.99896,2472.54,15535.4,7767.7,99.9817,406.333,8,0.869856,41.9111,1,80.2432,79.4147,1.03717
18454_00017,2147,12.5664,3,23,47,25,144.4,186.575,184.7,1.99907,2395.37,15050.5,7525.27,99.979,363.506,9,0.832269,44.6596,1,61.155,75.7531,1.07208
18454_00018,3211,12.5664,6,37,78,42,190.75,151.95,170.35,1.99938,3918.7,24621.9,12311.0,99.9979,453.481,7,0.818884,40.1538,1,73.6899,72.8404,1.12021
18454_00020,2845,12.5664,5,25,53,29,179.5,172.475,180.075,1.9993,3298.99,20728.1,10364.1,99.9654,462.065,7,0.842826,52.6604,1,56.2929,76.1216,1.0761
18454_00021,2938,12.5664,6,37,78,42,153.525,162.725,182.575,1.99932,3465.24,21772.8,10886.4,99.9633,510.921,13,0.86155,36.6538,1,73.7722,78.0138,1.18897
18454_00022,1774,12.5664,3,21,43,23,185.775,110.575,189.251,1.99887,2141.28,13454.1,6727.03,99.9799,318.341,8,0.881264,40.2326,1,63.7906,67.2447,1.11578
18454_00024,2100,12.5664,5,23,49,27,121.95,129.425,194.125,1.99905,2502.81,15725.6,7862.8,99.9545,356.969,6,0.870739,41.8367,1,74.0331,73.1318,1.15899
18454_00027,2553,12.5664,3,26,53,28,176.65,180.575,190.225,1.99922,2482.73,15599.5,7799.73,99.9985,280.201,7,0.872863,47.1509,1,59.8943,86.8472,1.05486
18454_00028,1371,12.5664,4,16,34,19,118.025,128.05,197.074,1.99854,1809.52,11369.5,5684.77,99.9078,265.425,4,0.791426,39.2941,1,71.1639,72.5415,1.11269
18454_00029,2101,12.5664,5,21,45,25,158.9,175.225,152.4,1.99905,2413.44,15164.1,7582.05,99.9426,357.571,6,0.85906,45.6667,1,88.2435,69.9786,1.08049
18454_00039,2072,12.5664,8,17,40,24,191.3,178.975,180.275,1.99903,2295.26,14421.5,7210.77,99.9484,200.439,6,0.873581,50.775,1,49.6173,65.5666,1.09611
18454_00046,4588,12.5664,8,41,88,48,183.4,191.475,197.5,1.99956,4111.22,25831.6,12915.8,99.9859,169.238,6,0.901501,51.125,1,63.0521,54.1383,1.12411
18454_00048,6386,12.5664,10,74,156,83,193.575,193.225,196.225,1.99969,6706.56,42138.6,21069.3,99.9977,149.841,12,0.932832,39.9295,1,65.8462,51.2505,1.15024
18454_00049,2142,12.5664,4,26,54,29,169.875,196.5,180.475,1.99907,2585.1,16242.7,8121.33,99.9282,330.098,11,0.882054,38.6481,1,74.7886,78.7191,1.06747
18454_00050,4142,12.5664,5,56,115,60,182.375,195.85,191.95,1.99952,4067.62,25557.6,12778.8,99.9809,196.403,7,0.901168,35.0087,1,70.6884,71.0024,1.07685
18454_00051,4118,12.5664,6,52,108,57,195.325,197.85,176.9,1.99951,4397.51,27630.3,13815.2,99.9994,206.762,8,0.925264,37.1204,1,61.2128,46.1354,1.09814
18454_00052,5850,12.5664,13,59,129,71,189.625,183.375,195.975,1.99966,6094.76,38294.5,19147.3,99.9993,130.051,9,0.930715,44.3411,1,57.2953,49.2541,1.10302
18454_00053,4458,12.5664,5,70,143,74,173.75,188.675,172.875,1.99955,4237.88,26627.4,13313.7,99.9952,178.802,10,0.928484,30.1678,1,79.4055,68.1894,1.09835
18454_00054,5564,12.5664,9,67,141,75,191.4,192.375,196.1,1.99964,5431.5,34127.2,17063.6,99.9895,170.172,11,0.918755,38.4539,1,60.7971,56.9087,1.10595
18454_00055,5934,12.5664,9,67,141,75,189.15,189.6,190.225,1.99966,5616.99,35292.6,17646.3,99.9719,168.417,9,0.927362,41.078,1,60.7902,62.6212,1.10499
18454_00056,3271,12.5664,6,42,88,47,191.95,191.15,191.3,1.99939,3559.35,22364.0,11182.0,99.9612,173.637,8,0.932703,36.1591,1,78.9125,58.7274,1.0929
18454_00057,3437,12.5664,8,46,98,53,197.024,195.5,167.875,1.99942,4449.28,27955.7,13977.8,99.9773,137.214,7,0.923919,34.0612,1,69.3965,56.5047,1.10435
18454_00058,2114,12.5664,7,25,55,31,192.075,194.85,152.35,1.99905,2892.73,18175.5,9087.77,99.9325,155.482,6,0.914744,37.4182,1,87.5121,64.1407,1.06616
18454_00059,2734,12.5664,7,50,105,56,194.475,179.85,143.225,1.99927,4116.38,25864.0,12932.0,99.9558,212.888,8,0.9143,25.0286,1,67.5114,56.197,1.11465
18454_00060,3878,12.5664,8,41,88,48,178.825,190.725,187.625,1.99948,3699.0,23241.5,11620.8,99.9889,210.097,8,0.912234,43.0568,1,63.4628,60.6019,1.08296
18454_00061,3446,12.5664,6,47,98,52,171.825,155.925,139.575,1.99942,3647.72,22919.3,11459.6,99.9983,140.193,9,0.917522,34.1531,1,74.8461,54.0799,1.1666
18454_00062,2508,12.5664,7,37,79,43,196.125,193.5,148.0,1.9992,3386.27,21276.6,10638.3,99.9253,166.346,6,0.925698,30.7342,1,61.555,55.395,1.09707
18454_00063,3663,12.5664,8,60,126,67,195.125,143.8,172.325,1.99945,4585.77,28813.3,14406.6,99.9598,176.043,9,0.927503,28.0635,1,68.1868,62.7448,1.15828
18454_00064,3185,12.5664,12,31,72,42,165.3,175.8,168.15,1.99937,3372.71,21191.4,10595.7,99.9344,140.299,6,0.909014,43.2222,1,68.1783,55.7493,1.11056
18454_00065,5606,12.5664,5,77,157,81,196.7,177.325,191.1,1.99964,5051.02,31736.5,15868.3,99.9933,147.509,11,0.924617,34.7006,1,59.2362,55.0766,1.10713
18454_00066,3494,12.5664,10,35,78,44,186.7,162.5,194.875,1.99943,3484.79,21895.6,10947.8,99.9803,126.938,5,0.908378,43.7821,1,48.5723,46.9212,1.08921
18454_00067,4940,12.5664,7,67,139,73,193.475,199.1,196.1,1.9996,5472.95,34387.6,17193.8,99.9976,155.408,9,0.938445,34.5324,1,72.4271,57.4801,1.09553
18454_00068,3376,12.5664,10,36,80,45,187.35,173.4,142.475,1.99941,3576.34,22470.8,11235.4,99.9709,134.392,7,0.911884,41.1875,1,62.0577,60.8886,1.16716
18454_00069,4106,12.5664,9,36,79,44,195.326,189.4,171.875,1.99951,4255.56,26738.5,13369.2,99.98,170.796,8,0.857826,50.962,1,64.4394,65.3694,1.10839
18454_00070,4775,12.5664,11,61,131,71,189.85,174.525,193.45,1.99958,5013.36,31499.9,15749.9,99.9922,130.034,10,0.932219,35.4427,1,59.7628,53.8967,1.10716
18454_00071,5143,12.5664,7,56,117,62,192.65,196.8,197.975,1.99961,5004.0,31441.1,15720.5,99.9707,136.101,10,0.914156,42.9487,1,59.5197,51.8708,1.09417
18454_00072,6359,12.5664,10,69,146,78,197.15,194.875,195.05,1.99969,6103.07,38346.7,19173.3,99.9963,141.456,7,0.928861,42.5479,1,60.9691,53.3659,1.11557
18454_00073,6259,12.5664,7,63,131,69,191.4,174.875,193.8,1.99968,5975.84,37547.3,18773.7,99.983,144.66,10,0.929878,46.771,1,64.3962,52.504,1.09942
18454_00074,6229,12.5664,7,76,157,82,195.625,197.55,178.675,1.99968,6148.2,38630.3,19315.2,99.9937,153.521,7,0.920131,38.6688,1,62.3057,60.191,1.10372
18454_00075,5852,12.5664,10,69,146,78,194.825,176.6,193.9,1.99966,5988.46,37626.6,18813.3,99.9896,155.081,8,0.915407,39.0753,1,66.7077,49.4231,1.11056
18454_00080,1035,12.5664,5,16,35,20,185.425,137.2,151.725,1.99807,1669.73,10491.2,5245.62,99.8712,175.154,6,0.842283,28.5429,1,28.1618,80.6935,1.07697
18454_00086,2908,12.5664,6,35,74,40,176.5,171.3,178.625,1.99931,3105.16,19510.3,9755.14,99.9837,388.329,10,0.850551,38.2838,1,72.1936,69.385,1.10915
18454_00090,3175,12.5664,6,27,58,32,175.675,166.5,177.475,1.99937,3192.69,20060.3,10030.1,99.9829,650.808,9,0.80369,53.7241,1,73.4121,73.8649,1.08704
18454_00092,2464,12.5664,7,23,51,29,98.9248,143.1,192.425,1.99919,2630.99,16531.0,8265.5,99.9256,340.324,7,0.798163,47.2941,1,64.6789,87.6454,1.09736
18454_00093,2521,12.5664,6,32,68,37,114.025,175.5,183.725,1.99921,2667.41,16759.8,8379.92,99.9023,288.286,8,0.835731,36.0588,1,70.1225,91.6845,1.14788
18454_00095,6087,12.5664,8,62,130,69,160.2,195.225,196.825,1.99967,5227.32,32844.2,16422.1,99.9685,207.303,8,0.882442,45.8154,1,55.0633,68.1706,1.12615
18454_00096,4415,12.5664,5,57,117,61,176.05,184.2,192.625,1.99955,3905.81,24540.9,12270.5,99.994,201.942,8,0.892169,36.7265,1,54.9076,64.0124,1.07611
18454_00097,6713,12.5664,7,72,149,78,174.7,170.45,197.575,1.9997,5771.82,36265.4,18132.7,99.9979,286.814,15,0.901768,44.047,1,69.5272,78.9215,1.14132
18454_00098,4118,12.5664,6,54,112,59,177.975,187.0,146.125,1.99951,3907.71,24552.8,12276.4,99.9999,184.846,8,0.924018,35.7589,1,69.0676,66.7228,1.11566
18454_00099,5454,12.5664,9,50,107,58,184.425,184.025,193.775,1.99963,5330.58,33493.0,16746.5,99.9867,135.531,6,0.911618,49.9626,1,68.0566,54.5276,1.13799
18454_00100,5635,12.5664,10,47,102,56,173.525,190.525,175.975,1.99965,4832.03,30360.6,15180.3,99.9861,266.804,16,0.874129,54.2353,1,80.1961,76.8535,1.13896
18454_00101,6735,12.5664,8,62,130,69,190.05,197.4,190.2,1.9997,6280.78,39463.3,19731.6,99.9637,163.249,8,0.908152,50.8,1,67.7096,62.6333,1.14907
18454_00105,3354,12.5664,13,27,65,39,156.575,188.425,194.775,1.9994,3417.53,21473.0,10736.5,99.9658,196.802,7,0.893127,50.5846,1,63.5575,49.7593,1.08544
18454_00106,3908,12.5664,6,44,92,49,175.95,195.35,191.225,1.99949,3559.42,22364.5,11182.2,99.9982,177.519,9,0.910956,41.4674,1,50.2089,52.4292,1.13779
18454_00107,5046,12.5664,10,49,106,58,137.25,191.7,195.35,1.9996,4619.26,29023.7,14511.8,99.9979,302.827,18,0.891518,46.5943,1,62.6703,66.0515,1.17177
18454_00109,3784,12.5664,11,40,89,50,188.75,193.75,163.95,1.99947,4307.75,27066.4,13533.2,99.976,164.029,8,0.931918,41.5056,1,53.1971,51.4665,1.13731
18454_00111,3236,12.5664,5,41,85,45,194.925,195.275,168.725,1.99938,3611.68,22692.9,11346.4,99.9892,355.361,7,0.88538,37.0588,1,61.5455,67.2564,1.08313
18454_00126,6637,12.5664,6,64,132,69,192.875,195.9,194.375,1.9997,5152.87,32376.4,16188.2,99.9973,185.874,10,0.907332,49.2727,1,61.937,60.7192,1.11791
18454_00127,6070,12.5664,7,53,111,59,183.475,193.25,197.95,1.99967,5145.26,32328.7,16164.3,99.9984,260.648,11,0.90756,53.6757,1,74.4484,62.1493,1.0985
18454_00128,6298,12.5664,10,60,128,69,197.325,184.175,188.625,1.99968,6007.57,37746.7,18873.3,99.9991,155.101,8,0.914963,48.1953,1,67.1267,57.9302,1.1148
18454_00129,5025,12.5664,10,52,112,61,186.625,194.8,182.725,1.9996,4914.36,30877.9,15438.9,99.9871,156.333,10,0.922353,43.8571,1,65.5976,58.9534,1.12591
18454_00130,5900,12.5664,8,68,142,75,195.025,194.625,194.125,1.99966,5955.54,37419.8,18709.9,99.9923,177.032,7,0.921733,40.5423,1,66.9666,55.9659,1.10091
18454_00131,5441,12.5664,10,59,126,68,192.175,193.3,198.25,1.99963,5377.94,33790.6,16895.3,99.9979,237.449,13,0.926632,42.1746,1,57.9887,59.6383,1.09463
18454_00132,5545,12.5664,10,62,132,71,177.7,196.75,196.5,1.99964,5553.83,34895.8,17447.9,99.9748,159.54,8,0.929491,41.0,1,60.3152,63.3694,1.1007
18454_00133,4374,12.5664,10,35,78,44,173.3,178.05,174.95,1.99954,4081.28,25643.4,12821.7,99.9909,197.333,7,0.885629,55.0641,1,68.5891,57.0589,1.11002
18454_00134,3318,12.5664,11,30,69,40,191.4,196.025,156.175,1.9994,3669.23,23054.5,11527.2,99.995,155.569,7,0.88066,47.0725,1,68.3003,50.5489,1.13324
18454_00135,3938,12.5664,10,43,94,52,166.575,180.525,186.425,1.99949,4226.9,26558.4,13279.2,99.9891,153.208,6,0.910635,40.883,1,53.4512,54.1382,1.09434
18454_00136,5792,12.5664,6,73,150,78,197.275,192.325,190.15,1.99965,5531.08,34752.8,17376.4,99.9928,134.355,9,0.936816,37.6067,1,55.9649,48.4176,1.11581
18454_00137,3990,12.5664,14,38,88,51,183.45,191.65,194.275,1.9995,4523.85,28424.2,14212.1,99.853,138.149,5,0.896462,44.3295,1,68.9376,54.4243,1.09718
18454_00138,3949,12.5664,12,36,82,47,190.549,197.85,165.125,1.99949,4370.6,27461.3,13730.7,99.9862,139.499,5,0.922242,47.1463,1,57.5552,49.303,1.10485
18454_00139,4997,12.5664,10,50,108,59,186.325,193.575,184.35,1.9996,5104.74,32074.0,16037.0,99.9825,175.22,10,0.910958,45.2593,1,77.1425,56.5073,1.1033
18454_00140,3993,12.5664,10,43,94,52,191.025,188.5,187.55,1.9995,4372.57,27473.6,13736.8,99.9572,126.875,7,0.932139,41.4681,1,70.7699,54.344,1.09258
18454_00141,5649,12.5664,9,58,123,66,178.325,188.05,195.725,1.99965,5574.64,35026.5,17513.2,99.9953,241.437,12,0.921273,44.9187,1,79.5497,61.8889,1.1097
18454_00142,5533,12.5664,8,65,136,72,196.125,192.675,183.55,1.99964,5814.8,36535.5,18267.7,99.9988,145.629,9,0.911044,39.6765,1,64.1283,55.2563,1.09618
18454_00143,4255,12.5664,9,44,95,52,195.95,191.575,179.625,1.99953,4629.5,29088.0,14544.0,99.9839,183.711,9,0.887796,43.7789,1,69.1857,56.9827,1.11735
18454_00144,3274,12.5664,8,42,90,49,195.9,186.175,175.15,1.99939,4122.93,25905.1,12952.6,99.9434,192.218,8,0.901113,35.3667,1,68.5265,55.4929,1.1141
18454_00145,3312,12.5664,7,40,85,46,189.15,167.975,175.85,1.9994,3527.53,22164.1,11082.1,99.9055,148.232,8,0.900836,37.9529,1,72.9521,53.4413,1.1407
18454_00146,4732,12.5664,10,63,134,72,194.75,194.45,183.15,1.99958,5346.69,33594.2,16797.1,99.9935,137.655,9,0.938347,34.306,1,72.6775,48.8162,1.11765
18454_00147,4191,12.5664,7,53,111,59,197.15,193.025,161.425,1.99952,4420.61,27775.5,13887.8,99.9781,141.554,8,0.91382,36.7477,1,75.012,55.9744,1.1021
18454_00148,3298,12.5664,9,43,93,51,194.55,195.775,137.275,1.99939,3857.76,24239.0,12119.5,99.9842,162.479,9,0.910954,34.4516,1,70.114,55.4718,1.11933
18454_00149,2703,12.5664,7,26,57,32,196.275,195.925,173.475,1.99926,3078.47,19342.6,9671.29,99.9679,178.763,6,0.880534,46.4035,1,73.4931,66.318,1.09734
18454_00150,3160,12.5664,13,26,63,38,192.775,191.05,174.675,1.99937,3644.32,22898.0,11449.0,99.9847,158.739,7,0.884543,49.1429,1,87.8676,53.8974,1.11349
18454_00151,3659,12.5664,8,38,82,45,189.575,197.65,169.725,1.99945,4192.28,26340.9,13170.4,99.9426,190.723,7,0.890804,43.6098,1,72.5458,52.4183,1.13896
18454_00152,3462,12.5664,9,47,101,55,189.15,168.275,168.9,1.99942,4166.85,26181.1,13090.5,99.9681,147.451,8,0.904305,33.2673,1,60.6113,55.4556,1.11779
18454_00153,4279,12.5664,8,44,94,51,182.1,186.275,194.8,1.99953,4511.88,28349.0,14174.5,99.9962,144.38,8,0.906602,44.5106,1,80.9671,45.4981,1.09679
18454_00154,3630,12.5664,13,36,83,48,185.249,189.025,197.925,1.99945,4074.47,25600.6,12800.3,99.9991,155.016,6,0.916799,42.7229,1,67.3574,57.661,1.07962
18454_00155,4504,12.5664,13,53,117,65,192.3,194.725,182.5,1.99956,5110.32,32109.1,16054.5,99.9755,152.052,8,0.928245,37.4872,1,61.8711,50.6697,1.08515
18454_00156,6105,12.5664,10,70,148,79,193.6,192.875,191.225,1.99967,6239.2,39202.1,19601.0,99.9971,154.005,7,0.927352,40.2432,1,72.643,56.2697,1.10159
18454_00157,5227,12.5664,8,59,124,66,194.775,194.825,186.95,1.99962,5162.18,32434.9,16217.5,99.9744,141.07,8,0.919443,41.1452,1,64.0616,49.8308,1.08679
18454_00158,3985,12.5664,11,40,89,50,175.45,179.2,182.525,1.9995,4400.26,27647.6,13823.8,99.9879,161.149,6,0.911838,43.764,1,77.8707,51.8484,1.11681
18454_00159,6346,12.5664,10,81,170,90,187.925,198.025,196.925,1.99968,7007.15,44027.2,22013.6,99.984,158.898,8,0.913557,36.3235,1,67.8719,58.7787,1.10565
18454_00160,4989,12.5664,9,54,115,62,196.85,173.65,187.4,1.9996,5468.3,34358.3,17179.2,99.9688,162.839,7,0.895932,42.3739,1,66.8443,50.2589,1.1259
18454_00161,7476,12.5664,7,70,145,76,196.325,194.75,198.15,1.99973,5962.49,37463.4,18731.7,99.9961,140.451,11,0.908527,50.5517,1,67.2113,53.1214,1.11682
18454_00162,3170,12.5664,11,34,77,44,184.425,182.575,190.55,1.99937,3655.77,22969.9,11484.9,99.9833,155.919,7,0.899764,40.1558,1,71.4735,49.0592,1.10198
18454_00163,4152,12.5664,11,46,101,56,196.45,197.875,169.225,1.99952,4930.24,30977.6,15488.8,99.9753,142.792,8,0.90544,40.099,1,68.1276,55.6024,1.12893
18454_00164,4441,12.5664,11,61,131,71,191.7,195.0,193.725,1.99955,5182.63,32563.4,16281.7,99.9917,148.676,8,0.92827,32.8931,1,62.9273,50.0869,1.11591
18454_00165,5893,12.5664,9,80,167,88,197.65,195.775,195.825,1.99966,6009.29,37757.5,18878.8,99.9936,138.162,8,0.933888,34.2814,1,61.4202,52.4687,1.08404
18454_00166,3626,12.5664,9,46,99,54,188.975,190.525,172.975,1.99945,4186.72,26305.9,13153.0,99.9873,218.417,13,0.93193,35.6162,1,64.9633,57.9392,1.13332
18454_00167,3161,12.5664,11,32,73,42,177.35,163.0,189.925,1.99937,3571.12,22438.0,11219.0,99.9922,145.391,7,0.920975,42.2877,1,53.5339,45.1708,1.11853
18454_00168,4276,12.5664,8,59,124,66,193.225,186.1,178.05,1.99953,4819.48,30281.7,15140.8,99.9723,156.158,9,0.93517,33.4758,1,66.492,51.486,1.11222
18454_00169,3152,12.5664,4,47,96,50,178.15,171.475,144.4,1.99937,3162.65,19871.5,9935.75,99.9862,141.972,8,0.91223,31.8229,1,60.319,55.7224,1.11142
18454_00170,3434,12.5664,6,36,76,41,188.65,180.9,145.2,1.99942,3504.3,22018.2,11009.1,99.9623,291.372,9,0.897928,44.1711,1,92.9626,74.2226,1.11716
18454_00171,2842,12.5664,8,46,98,53,192.75,171.85,147.05,1.9993,4004.69,25162.2,12581.1,99.9813,162.069,10,0.915934,27.9898,1,77.8664,58.6839,1.15411
18454_00174,2396,12.5664,5,29,61,33,172.925,187.175,118.325,1.99917,2900.79,18226.2,9113.11,99.963,323.69,6,0.832007,38.2623,1,63.8719,69.7616,1.13678
18454_00176,4346,12.5664,8,63,132,70,188.0,188.975,196.575,1.99954,4841.63,30420.9,15210.4,99.9772,153.286,8,0.936342,31.9167,1,62.4578,50.5396,1.09777
18454_00177,6921,12.5664,10,90,188,99,196.45,195.05,194.05,1.99971,7282.08,45754.7,22877.3,99.9828,153.951,9,0.929889,35.8085,1,70.5305,56.5405,1.11723
18454_01000,4896,12.5664,6,69,142,74,169.825,172.875,163.075,1.99959,4830.82,30352.9,15176.5,99.9966,265.962,9,0.922082,33.4718,1,65.1291,52.8121,1.18776
18454_01001,2760,12.5664,8,30,66,37,191.6,179.275,163.5,1.99928,2930.8,18414.7,9207.37,99.9772,180.785,5,0.89749,40.803,1,77.9775,62.2115,1.10853
18454_01004,5150,12.5664,8,69,144,76,147.9,194.1,196.1,1.99961,4593.32,28860.7,14430.3,99.997,162.632,8,0.931855,34.7569,1,55.1178,50.2854,1.10254
18454_01005,5094,12.5664,9,45,97,53,157.75,196.25,185.175,1.99961,4625.35,29061.9,14531.0,99.9925,147.849,6,0.910675,51.5052,1,73.8338,54.0214,1.12505
18454_01006,4930,12.5664,7,60,125,66,198.7,171.75,186.4,1.99959,4657.47,29263.7,14631.9,99.9982,265.914,10,0.907787,38.432,1,59.8403,56.4878,1.10727
18454_01007,5700,12.5664,4,75,152,78,190.95,191.0,178.4,1.99965,5191.1,32616.7,16308.3,99.9984,156.671,10,0.934638,36.4934,1,65.2825,50.2242,1.15848
18454_01009,3426,12.5664,7,34,73,40,194.55,171.675,158.8,1.99942,3362.5,21127.2,10563.6,99.9712,136.955,8,0.905091,45.9178,1,56.9091,54.8509,1.12191
18454_01010,3511,12.5664,6,34,72,39,182.3,175.625,196.475,1.99943,3253.14,20440.1,10220.1,99.9488,150.164,6,0.883743,47.75,1,72.97,54.338,1.12822
18454_01011,3789,12.5664,10,36,80,45,185.0,182.275,183.375,1.99947,3818.11,23989.9,11994.9,99.9761,143.117,6,0.899186,46.35,1,81.6847,49.9701,1.13709
18454_01012,3414,12.5664,11,32,73,42,154.15,171.45,171.15,1.99941,3398.57,21353.8,10676.9,99.9875,127.46,8,0.900493,45.7534,1,68.6967,48.9412,1.1334
18454_01013,3645,12.5664,12,30,70,41,169.525,191.575,198.725,1.99945,3709.77,23309.2,11654.6,99.9953,141.809,7,0.900963,51.0571,1,81.8376,50.5692,1.08705
18454_01014,4099,12.5664,9,47,101,55,166.65,193.625,197.45,1.99951,4111.63,25834.1,12917.1,99.9793,127.468,7,0.930272,39.5743,1,59.6435,45.9956,1.08048
18454_01015,3974,12.5664,10,40,88,49,179.425,179.2,185.8,1.9995,4044.4,25411.7,12705.9,99.9333,140.102,7,0.914807,44.1477,1,59.2,50.1042,1.10335
18454_01018,5763,12.5664,12,64,138,75,193.3,180.0,196.575,1.99965,6059.44,38072.6,19036.3,99.9931,132.481,6,0.926642,40.7536,1,59.1328,51.5821,1.10457
18454_01021,4172,12.5664,3,43,87,45,111.674,162.1,187.825,1.99952,3264.57,20511.9,10255.9,99.9954,150.784,10,0.927155,46.9425,1,78.7169,56.9017,1.14831
18454_01022,7273,12.5664,8,65,136,72,190.575,193.025,194.25,1.99973,5731.35,36011.1,18005.6,99.999,173.37,9,0.909064,52.4706,1,50.9311,51.4162,1.14076
18454_01023,2417,12.5664,5,30,63,34,185.85,178.1,147.55,1.99917,2596.51,16314.3,8157.16,99.9959,156.223,7,0.909591,37.3492,1,56.853,64.7183,1.10271
18454_01027,2944,12.5664,8,35,76,42,172.75,167.65,184.175,1.99932,3275.88,20582.9,10291.5,99.9579,127.278,6,0.923147,37.7237,1,60.5308,47.4378,1.11645
18454_01030,1860,12.5664,7,30,65,36,163.35,160.9,140.5,1.99892,2101.47,13203.9,6601.96,99.9086,137.956,7,0.923316,27.6,1,73.1986,46.6111,1.19201
18454_01031,2928,12.5664,7,32,69,38,193.225,193.025,170.8,1.99932,3297.96,20721.7,10360.8,99.9922,277.346,8,0.903078,41.4203,1,74.5893,53.1663,1.12817
18454_01032,1693,12.5664,7,21,47,27,167.774,141.25,102.275,1.99882,1960.29,12316.9,6158.43,99.8985,130.384,6,0.894105,35.0,1,68.7214,53.6664,1.12954
18454_01033,3056,12.5664,8,36,78,43,164.75,146.225,147.15,1.99935,3065.93,19263.8,9631.9,99.8658,172.693,7,0.907428,38.1667,1,64.2359,54.8361,1.13491
18454_01034,2684,12.5664,6,27,58,32,190.7,184.2,187.351,1.99925,2889.75,18156.8,9078.41,99.9748,284.309,6,0.900622,45.2586,1,66.6128,63.1816,1.09808
18454_01035,2010,12.5664,9,22,51,30,174.6,165.325,117.825,1.999,2254.35,14164.5,7082.26,99.7967,125.454,6,0.903307,38.3922,1,58.537,45.3338,1.15103
18454_01038,3533,12.5664,10,41,90,50,163.35,177.125,168.375,1.99943,3668.4,23049.3,11524.6,99.9359,188.783,9,0.89964,38.2444,1,69.424,56.9389,1.17265
18454_01039,3393,12.5664,10,36,80,45,182.05,185.55,120.25,1.99941,3738.19,23487.7,11743.9,99.9685,140.181,7,0.887607,41.4,1,63.3846,57.3784,1.15425
18454_01040,3633,12.5664,5,42,87,46,163.4,175.6,177.124,1.99945,3410.63,21429.6,10714.8,99.9903,157.126,6,0.914216,40.7471,1,71.5426,51.4235,1.13765
18454_01041,2801,12.5664,9,29,65,37,148.475,163.85,171.975,1.99929,2856.21,17946.1,8973.05,99.9182,163.266,6,0.897196,42.0769,1,59.3865,57.0496,1.09768
18454_01042,2894,12.5664,9,30,67,38,173.875,195.975,152.75,1.99931,3035.49,19072.6,9536.29,99.9946,156.681,6,0.894422,42.1791,1,75.4147,60.3042,1.14193
18454_01043,3321,12.5664,11,33,75,43,182.25,187.975,165.375,1.9994,3503.73,22014.6,11007.3,99.8523,178.691,6,0.890388,43.2667,1,65.3127,56.657,1.10891
18454_01044,2570,12.5664,8,28,62,35,158.4,156.375,140.775,1.99922,2668.74,16768.2,8384.08,99.7619,167.737,9,0.898261,40.4355,1,56.5735,53.0362,1.15773
18454_01045,2922,12.5664,10,27,62,36,156.525,184.125,146.75,1.99932,3095.71,19450.9,9725.45,99.9511,129.708,6,0.920209,46.1129,1,66.3485,50.9883,1.12808
18454_01047,4415,12.5664,8,54,114,61,196.525,188.95,133.875,1.99955,4359.18,27389.5,13694.8,99.9788,136.75,9,0.9277,37.7193,1,58.5646,55.2394,1.11581
18454_01048,4815,12.5664,6,59,122,64,194.0,193.275,176.65,1.99958,4914.15,30876.5,15438.2,99.9963,131.056,9,0.927058,38.459,1,54.5911,52.8368,1.09308
18454_01049,4273,12.5664,9,50,107,58,196.7,197.625,181.175,1.99953,4817.38,30268.5,15134.2,99.9789,160.761,6,0.922015,38.9252,1,64.3601,54.4267,1.0948
18454_01050,2028,12.5664,5,35,73,39,189.4,195.2,72.3008,1.99901,2766.13,17380.1,8690.07,99.9703,173.592,7,0.928414,26.7671,1,58.249,57.0779,1.12583
18454_01051,4010,12.5664,9,37,81,45,190.05,187.7,189.2,1.9995,4050.82,25452.0,12726.0,99.9654,140.593,7,0.912078,48.4938,1,64.2557,58.1329,1.12695
18454_01052,5873,12.5664,8,58,122,65,162.275,191.35,187.0,1.99966,5330.74,33494.0,16747.0,99.9872,158.361,10,0.921038,47.1311,1,61.4803,53.4247,1.11086
